index,Maximum Installs
15386,3381
15387,100
15388,299
15389,30440
15390,22
15391,762
15392,616
15393,2076
15394,3907
15395,19623
15396,27
15397,34020
15398,71
15399,142
15400,5
15401,690
15402,111419
15403,206
15404,2443
15406,114
15407,2409
15408,473998
15409,21760
15410,5
15411,21
15412,561
15413,1216
15415,21
15416,12
15417,6077383
15418,548
15419,29
15420,94
15421,2117
15422,1206727
15423,8
15424,11
15425,936
15426,98
15427,871570
15430,20015
15431,30006
15432,1021
15434,94
15435,427
15436,904
15437,6127
15438,97
15439,199
15440,1872
15441,12748
15442,39383
15443,897
15444,2
15445,553167
15446,8434
15447,97
15448,4
15449,232
15450,2
15451,14
15452,7953
15453,576
15454,27128
15455,4276
15456,17322
15457,830
15458,189528
15459,136
15460,4470
15461,781
15462,2759
15463,8875
15464,399
15465,25
15466,245946
15467,2998
15468,104
15470,216
15472,21611
15473,936842
15474,149
15475,64
15476,33958
15477,680
15478,194843
15479,316
15480,96
15481,9
15482,241
15483,80
15484,984
15485,263
15486,3
15487,150
15488,106
15489,391
15490,2648
15491,30
15492,0
15493,340
15494,174
15495,1303
15496,5784
15498,7
15499,52
15500,3964233
15501,27573
15502,2647
15503,3296
15504,0
15505,478481
15506,49
15507,66
15508,11
15509,7746593
15510,80
15511,178
15512,15
15513,4305
15514,5
15515,494069
15516,446
15517,250099
15518,221685
15519,91
15520,587
15521,484
15522,44
15523,202
15524,375
15525,69
15526,77
15527,890
15528,2307
15529,95
15530,557173
15531,66
15532,130
15533,1073
15534,35
15535,119
15536,10
15537,4197
15538,37
15539,20296
15540,2351
15541,80
15542,32096
15543,143
15545,76
15546,25799
15547,283
15549,427
15550,32860222
15551,24
15552,395
15554,2004
15555,4
15556,7729
15557,506
15558,64184
15559,183
15560,1247
15561,23
15562,7063
15563,136450
15564,86
15565,475
15566,135
15567,6378
15568,290
15570,1105
15571,1686
15572,4
15573,25849
15574,28
15575,1240
15576,1833
15577,4099
15578,262
15579,2162
15580,35
15581,23
15582,373
15583,310
15584,1187
15585,2307
15586,276
15588,140
15589,144458
15590,1374
15591,6
15593,92
15594,27
15595,526
15596,575
15597,5543
15598,40882
15599,89
15600,271
15601,6808
15602,384
15603,27
15605,76
15606,76
15607,39031
15609,14
15610,34
15611,132546
15612,26
15613,23
15614,4881
15615,2774
15616,7953
15617,111
15618,333
15619,2
15622,51634
15623,22290
15624,5948
15625,2
15626,2005
15627,33
15628,626
15629,300
15630,9531
15631,12
15632,2043
15634,3906
15635,255761
15636,39
15637,11813
15638,23241
15639,509454
15640,694
15641,300
15642,374
15643,1420
15644,13977
15647,8391
15648,293
15649,12086
15650,30698
15651,13199
15652,51
15653,1597
15654,1288
15655,1222
15656,1456
15658,324
15659,152
15660,11799
15661,257
15662,91262
15663,328
15664,2252
15665,123979
15666,38
15667,282
15668,6140
15669,5977
15670,2096
15671,46
15672,17
15673,629
15674,134764
15675,348
15676,6
15677,393962
15678,2376
15679,9564919
15680,56345
15683,223
15684,14
15685,624
15686,724
15687,2
15688,23145
15689,1314
15690,222
15691,238
15692,1642
15693,4
15694,2595
15695,98
15696,440
15698,6298
15699,227
15700,1748
15701,17673
15702,486
15703,12254
15704,56
15705,21335
15706,1159
15707,25
15708,213164
15709,9
15710,37
15711,170884
15712,1774
15713,550506
15714,608
15716,9869
15717,18563
15718,42994
15719,80
15720,34280
15721,10
15722,422
15724,1782
15725,35
15726,4826
15727,50526
15728,442
15729,82
15730,475
15731,4881
15732,1168
15733,190
15734,246
15735,91
15736,1924
15737,10472
15738,144524
15739,32
15740,4
15741,3565
15742,72590
15743,63
15744,11799
15745,194843
15746,271
15747,1756
15748,2942
15749,1388
15750,9488
15751,23
15752,210367
15753,95
15754,9785
15755,597
15756,2112
15757,113
15758,215
15759,15491
15760,66
15762,3888
15763,7263
15764,209
15765,72590
15766,9363
15767,908
15768,3350
15769,2429
15770,2
15771,494347
15772,226
15773,14259
15774,1723
15775,2243
15776,156
15777,183
15778,3934
15779,87
15780,1040
15781,8
15782,5071
15783,774
15784,4558
15785,72
15786,72
15787,2634
15788,1269
15789,554
15790,1108
15791,337
15793,26
15794,7
15795,23
15796,6158
15797,10
15798,22350
15799,95
15800,3368
15801,7633
15802,50526
15803,13
15804,20519
15805,17
15806,21399
15807,13
15808,3906
15809,23930627
15810,292
15811,667
15812,25
15813,272
15814,289
15815,363
15816,503
15817,190418
15818,113090
15819,43
15820,170963
15821,1447
15822,322263
15823,734
15824,55411
15825,373
15826,2672
15828,71535
15829,4614
15830,7983561
15831,923
15832,259
15833,1846
15834,163
15836,192
15837,8708
15838,226
15839,20
15840,33
15841,6674
15842,756
15843,23147
15844,35
15845,10945
15846,3066
15847,5194
15848,878
15849,1517
15850,12194
15852,62485
15853,5636
15854,15379
15855,1665
15856,95
15857,343
15858,623
15859,1457
15860,10558
15861,2235
15862,5
15863,10
15864,167
15865,8
15866,985
15867,13943
15868,7655
15869,32151
15870,22290
15872,4429
15873,97165
15874,1652
15876,580
15877,100
15878,2640
15879,155547
15880,6
15881,52
15882,8
15883,4197
15884,57139
15885,449
15886,622
15887,2219
15889,604
15890,2229
15891,255
15892,125
15893,6
15894,125
15895,174
15896,14
15897,3766
15899,15
15900,5907
15901,4375560
15902,86958
15903,459
15904,209
15905,4407
15906,38
15907,590
15908,897
15909,49
15910,2631
15911,528
15912,3888
15913,8586
15914,2
15915,5039
15916,465
15917,5586
15918,273
15919,639172
15920,152
15921,2679
15922,588
15923,139
15924,31
15925,101
15926,9771
15927,1414
15928,106
15929,1236
15930,6196
15931,7
15932,2
15933,22790
15935,4231
15937,77
15938,16
15939,13384
15940,25
15941,12439
15942,36010
15944,22
15945,71
15946,114
15947,6
15948,37
15949,14444
15950,9792
15951,57241
15952,3624
15954,576
15955,38681
15956,35
15957,524
15958,355774
15959,61
15960,6
15961,19
15962,2501
15963,4231
15964,24
15965,23800
15966,6888
15967,319
15968,226
15969,7389
15970,132
15971,8391
15972,143287
15973,12303
15974,116
15975,538
15976,11395
15977,17
15978,2101
15979,24
15980,75510
15981,42566855
15982,9303
15983,42442
15985,26654
15986,104
15987,19943
15988,4003
15989,129
15990,101
15991,6961
15992,3
15993,366
15994,1407
15995,10472
15996,412319
15997,22192
15998,4431
16000,827
16001,19
16002,5584
16003,20
16004,5406931
16005,452
16006,93
16007,781211
16008,154
16009,9255
16010,4525
16011,9
16012,193
16015,457155
16016,89
16017,7
16018,30
16019,624
16020,45
16021,26
16022,12303
16023,681
16024,15838
16025,6251
16026,17871
16027,419
16028,1127
16029,2206
16030,1447
16031,231
16032,135392
16033,74
16034,7780
16035,4015
16036,5
16037,4
16039,2760
16040,3
16041,55411
16042,2326
16043,1039
16044,5349
16045,7
16046,6032
16047,47766
16048,297
16049,247286
16050,5
16051,165
16052,16
16053,423
16054,656
16055,17
16056,3888
16057,631
16058,418
16059,76
16060,35913
16061,14864
16062,41840
16063,287
16064,5
16065,8
16066,1833
16067,3855
16068,618
16069,2416
16070,36
16071,511
16072,23
16073,155
16074,13002
16075,22
16076,3206066
16077,7040
16078,22290
16079,11374741
16080,32
16081,2
16083,0
16084,53565
16085,198
16086,331
16087,16424
16088,33
16089,385
16090,11760
16091,58
16093,33
16094,4
16095,104
16096,1996
16097,168
16098,25336
16099,3678
16100,12
16101,17
16102,37
16103,1105
16104,22843
16105,52
16106,1481
16108,656
16110,681915
16111,2818
16112,38
16113,3426
16114,67
16115,252
16116,2568
16118,502
16119,300
16120,3273
16121,219
16122,3482
16123,6
16124,385
16125,77
16126,4699
16127,5
16128,70
16129,778
16130,63
16131,1168
16132,8
16133,213
16134,245913
16135,146
16136,2380
16137,1277
16138,1599
16139,391
16140,4
16141,50
16142,30
16143,27019
16144,604
16145,50385
16146,3
16147,13487
16148,86
16149,14
16150,26
16151,9845
16152,181
16153,1017
16154,7983561
16155,33
16156,242108
16157,668
16158,8616
16159,80
16160,85
16161,63675
16162,1759
16163,22661
16164,3
16165,3624
16166,110
16167,1879
16168,62455
16169,7773
16170,67910
16171,1973
16172,7896
16173,93
16174,57
16175,12376
16176,1
16178,6320
16180,2942
16181,15
16182,2
16183,47117
16184,34950
16185,2482
16186,1112
16187,14
16188,151
16189,4113
16190,622
16192,39852
16193,56
16194,84
16195,152
16196,45933
16197,279
16198,6803
16199,150
16200,19065
16201,159
16202,34246
16203,6373
16204,13
16205,1640
16206,41
16207,5251
16208,1105
16210,249
16213,15
16214,473998
16215,17
16216,30618
16217,832
16218,290
16219,145666
16221,5
16222,15
16223,3783
16224,189528
16226,21753
16227,2
16228,180
16229,14039
16230,24
16231,272
16232,69066
16233,255
16234,122
16235,936
16236,192
16237,5
16238,214617
16239,84
16240,2052
16241,34
16242,503
16243,681
16245,163
16246,58
16247,58071
16248,9
16250,131867
16251,5636
16253,235
16254,1309
16255,220
16256,12
16257,12
16258,116
16259,3137
16260,120
16261,9533
16262,135
16263,91
16264,11505
16265,2860
16266,44598
16267,12892286
16268,102
16269,180
16270,1502
16271,118620
16272,11
16273,19
16274,1059054
16275,95
16276,486
16277,29
16278,1592699
16279,205
16280,587
16281,8045
16283,61
16284,282
16285,350
16286,89
16287,70
16288,405
16289,2242350
16290,30686
16291,1599
16292,3974
16293,78787
16295,378
16296,4
16297,50
16299,33308
16300,750299
16301,294
16302,120042
16303,3
16304,990
16305,42865
16306,3191
16307,87
16308,1784
16309,900
16310,5016
16311,1588
16312,9811705
16313,191
16314,3931759
16315,18
16316,414
16317,124
16318,2663
16319,5
16320,4
16321,281
16323,6933
16325,26
16326,10236
16327,7947
16328,12
16329,15208
16332,18
16333,148
16334,15885
16335,38
16336,25
16337,5525
16338,6637
16339,66253
16340,298181
16341,55617
16342,639172
16343,8877
16344,15
16345,18
16346,1975
16347,821
16348,76193
16349,61260
16350,286
16351,163
16352,2677348
16353,5120
16354,377
16355,4571878
16356,4614
16357,307
16358,75510
16359,278
16360,2568
16361,902
16362,11
16363,265
16364,4093
16365,611
16366,14510
16367,734
16368,563
16369,37353
16370,385
16371,8556
16372,59578
16373,8
16374,26
16375,18
16376,388144
16377,644
16378,974
16379,555
16380,23811
16381,3934
16382,862
16383,33
16384,695
16385,2
16386,22
16387,69
16388,328
16389,155
16390,186
16391,43
16392,273
16393,5172
16394,557173
16395,350
16396,105
16397,1993
16398,7989
16399,7
16400,4247
16401,1417
16402,76
16403,190
16404,23437
16405,5943
16406,5251
16407,740
16408,1383
16409,590
16410,1128270
16411,8877
16412,98
16413,66892
16414,216040
16415,6
16416,1763
16417,76193
16418,1360
16419,81
16420,144524
16421,122
16422,287553
16423,19
16424,96
16425,15
16426,1579
16427,1339
16428,15
16429,107782
16430,160184
16432,871
16434,224394
16436,5392
16437,2469
16438,1964
16439,72530
16440,51
16441,413
16442,5116
16443,4780
16444,299
16445,373789
16446,82
16448,1161
16449,89
16450,2152
16451,43116
16452,448
16453,61
16454,1843
16455,11
16456,58071
16457,590
16458,355
16459,9908
16460,3642
16461,1491
16462,137
16463,433
16464,7171
16465,1555
16466,496
16467,23
16468,982
16469,11
16470,1148432
16471,204
16472,229
16473,32610
16474,3
16475,420
16476,42
16477,5471
16478,418
16479,228
16482,69310
16484,898
16485,16
16486,38666
16487,21
16488,51
16489,1268
16490,67
16491,12056
16492,21
16494,484250
16495,2907
16496,265
16497,1676
16498,58808
16499,68831
16500,1446
16501,1966
16502,76420
16503,77
16504,274
16505,89
16506,101
16507,178
16508,67
16509,514
16510,145
16511,461972
16512,17
16513,200
16514,1146
16515,265
16516,1094
16517,380
16518,13639
16519,384
16520,85
16521,4728
16522,724
16523,15
16524,339
16525,17
16526,124
16527,3042
16528,129
16529,2016
16531,2793
16532,13
16533,2643
16534,14475
16535,2057
16536,25
16538,2
16539,342
16540,247
16541,312260
16542,44
16543,1550
16544,151
16546,20
16547,4
16548,5
16549,4456
16550,12402
16551,2773
16552,9
16553,28
16554,33
16555,37
16556,1602
16557,26666
16558,678
16559,1832
16560,3
16561,98
16562,1
16565,1304
16566,17044
16567,4
16568,42864
16569,68
16570,597
16571,1794310
16572,1
16574,853
16575,538
16576,3528
16577,4632
16578,19182
16579,2613
16580,11
16581,6202
16582,45086
16583,6742
16584,150
16585,663
16586,34
16587,175
16588,1824
16589,16
16590,13
16591,8750
16592,61
16593,101
16594,268
16595,103
16596,26774
16597,334
16598,7383
16599,2
16600,378
16601,3735
16602,42
16603,597
16604,19623
16605,2520474
16607,260
16608,107
16609,40078
16610,91
16611,26136
16612,32
16613,62
16614,115
16615,27270
16616,58
16617,11586
16618,167
16619,2488
16620,77
16621,20467
16622,111419
16623,4453
16624,12
16625,1040
16626,418
16627,222
16628,4515
16629,373
16630,60
16631,15645
16632,791
16633,70
16634,3186
16635,1517
16636,5
16638,11
16639,1958
16640,379
16641,32
16642,1522
16644,3310
16645,3473240
16646,544191
16647,337
16648,738
16649,26617
16650,365
16651,38
16652,11165
16653,137
16654,52133
16655,34
16656,206
16657,891
16658,22
16659,12
16660,133
16661,2677348
16662,1594
16663,49542
16664,295
16665,63675
16666,4
16667,509454
16668,2536
16669,3783
16670,4003
16671,6067
16672,48
16673,6888
16674,8730
16675,90
16676,50
16677,215074
16678,230
16679,352
16680,3
16682,2
16683,3603
16684,4525
16685,109
16686,1911
16687,5822
16688,3122035
16689,618
16690,18
16691,15387
16693,1602
16694,8
16695,990
16696,8078
16697,15971
16698,9988
16699,527
16700,9578
16702,93769
16703,3603
16704,5471
16705,5464
16706,124251
16707,4
16710,18537
16711,1054
16712,48
16713,4
16714,5951
16715,17
16717,84
16718,222
16719,24
16720,279
16721,32
16722,37
16723,137
16724,4604
16725,39383
16726,88
16727,1465
16728,95
16729,30
16730,142
16731,4074
16732,17
16733,1113
16734,3468
16736,17560
16737,255
16738,36
16739,658
16740,0
16741,3
16742,97
16743,1773
16744,408519
16745,10149
16746,305
16747,22369
16748,100
16749,335
16750,2469
16751,98
16753,16
16754,1265
16755,5967
16756,1056
16757,65
16758,22
16759,2089
16760,14
16761,1
16762,251
16763,50
16764,8649
16765,928
16766,2520
16768,1
16769,207152
16770,1324
16771,61082
16772,2792
16773,217
16774,2217149
16775,296
16776,45180
16777,6669
16778,8563
16779,22
16780,34295
16781,2095
16783,146
16784,18
16785,1599
16786,5794
16787,289933
16788,368
16789,269
16790,251
16791,1006
16792,3821
16793,63551
16794,682252
16795,2308089
16796,109890
16797,30
16798,1168
16799,637
16800,203
16801,41840
16802,4159
16803,1
16804,70
16805,78
16806,22
16807,56839
16808,47
16809,575
16810,444
16811,29
16812,11
16813,587
16814,189528
16815,14
16816,39
16817,474735
16818,4276
16819,178
16820,2
16821,15
16823,48
16825,4399
16826,67
16827,22034
16828,1123
16829,411786
16830,130
16831,1
16832,19
16833,115
16834,24247
16835,95
16836,717
16837,7
16838,123
16839,34
16840,127
16841,4525
16842,215
16843,72
16844,2
16845,3613
16846,37353
16847,5
16848,577784
16849,636913
16850,101
16851,158
16852,41092
16853,31
16854,35
16855,18
16856,167
16858,69
16860,88
16862,6
16863,367
16864,67
16865,155547
16866,2920
16867,122
16868,756
16869,1220
16870,4494
16871,12486
16872,3021
16873,33
16874,1221
16875,1407
16876,208
16877,260
16878,39167
16879,11323
16880,48
16881,8729
16882,1148
16883,11
16884,10
16885,256344
16886,98
16887,564
16888,22
16889,11328
16890,143
16891,423
16892,227
16893,36
16894,58069
16895,1597
16896,2
16897,9499
16898,303119
16899,23613
16900,885
16901,7015
16902,229
16903,299
16904,11
16905,1095
16906,729
16907,511
16908,307
16909,50
16910,412
16911,149
16912,205766
16913,180
16914,298
16915,535853
16916,1948
16917,54
16918,349
16919,2172
16920,160
16921,123
16922,2881
16923,1483
16924,524
16925,283
16926,74517
16927,26774
16928,36167
16929,279
16930,10469
16931,5134
16932,232220
16933,198
16934,70809
16935,4470
16936,293
16937,73998
16938,11287
16939,101
16940,1720
16941,17118
16942,5
16943,44
16944,64776
16945,222
16946,103051
16947,71535
16948,740
16949,1951
16950,118620
16951,40
16952,121
16953,990
16954,11
16955,11297
16956,7780
16957,217
16958,251
16959,192
16960,1261
16962,10472
16963,575
16964,597
16965,162
16967,29
16968,475
16969,61
16970,24656
16971,190
16972,59
16973,947
16975,43116
16976,50
16977,104
16978,103
16979,113090
16980,790
16981,20373
16982,16
16983,8160135
16984,4418
16985,663
16986,24645
16987,25
16988,424
16989,5567
16990,0
16991,9774
16992,1006
16993,195
16994,1
16995,55
16996,2981
16997,3
16998,129575
16999,2284
17000,186
17001,57820
17002,161
17003,64
17004,28
17005,18537
17006,32096
17007,5
17008,2982
17009,20
17010,475
17011,43
17012,326
17013,44
17014,21
17015,88
17016,27
17017,5881
17018,876
17019,461972
17020,189528
17021,3569
17022,4105
17023,13199
17024,12009
17025,196
17026,11
17027,7953
17028,31438
17029,338904
17030,28
17031,33
17032,1078
17033,50
17034,41
17035,633
17036,4
17037,34592
17038,3247
17039,669660
17040,213
17041,701
17042,109
17043,1810
17044,132
17047,106
17048,5
17049,151958
17050,262
17051,22455
17052,3985
17053,27
17054,53760
17055,105
17056,249
17057,6
17058,411786
17059,199
17060,17394
17061,36
17062,647
17063,41
17064,27573
17065,7518
17066,22350
17067,1647
17068,7
17069,391
17070,456
17071,23
17072,7877
17073,4400
17074,11
17076,36
17077,51634
17078,4469
17079,15
17080,29
17081,163
17082,764
17083,77601
17084,78
17086,166
17087,8521
17088,1160
17090,66
17091,13977
17092,1347
17093,762
17094,278
17095,109079
17096,53216
17097,325
17098,3384
17099,7746593
17100,16
17101,328
17102,3907
17103,14612
17104,1911
17105,1517
17106,4
17107,2
17108,8795
17109,18334
17110,82212
17111,101
17112,107782
17113,663
17114,5223
17115,322736
17116,1036
17117,785
17118,204
17119,323
17120,5558
17121,3658
17122,296
17123,213
17124,0
17125,5071
17126,5516
17127,6659
17128,7586
17129,130
17130,2
17131,494347
17132,38681
17133,17871
17134,335
17135,936842
17136,214617
17137,1869
17138,1599
17139,24
17140,23241
17141,61
17142,8656
17143,1363
17144,311
17145,2816
17146,264
17148,695
17149,125225
17150,108
17151,7
17152,20
17153,40
17154,1730
17155,2
17156,71
17157,1641
17158,666
17159,1708
17160,25741
17161,5
17163,210
17164,30497
17165,2125
17166,5471
17167,2370970
17168,22
17169,129432
17170,2666
17171,5772
17172,6
17173,255
17175,13
17176,5271
17177,107004
17178,350
17179,4
17180,701
17181,4780
17182,791
17183,23279
17184,6983
17185,1092
17186,15136
17187,6141
17188,21
17189,11592
17190,1087
17191,45
17192,180
17193,2903
17194,27
17195,6158
17196,68
17197,132
17199,58069
17200,878
17201,2705
17202,254
17203,306
17204,69
17205,885
17206,2
17207,154
17209,22295
17210,575
17211,44341
17212,2660
17213,219
17214,33
17215,17
17216,7377
17217,128
17218,13048
17219,161202
17220,1039
17221,1266
17222,640546
17223,840
17224,0
17225,855
17226,7015
17227,17044
17228,2026
17229,14717
17230,15125
17231,7383
17232,7065
17233,3024
17234,264
17235,701692
17236,4157
17237,86
17238,22157
17239,116
17240,33
17241,564
17242,22
17243,535853
17244,5
17245,67910
17246,1
17247,2641
17248,48
17249,678718
17250,4882
17251,82
17252,44686
17253,10321
17254,4699
17255,329
17256,55
17257,96
17259,55
17260,1636
17261,44
17263,15
17264,2840
17265,7093
17266,428
17267,28
17268,7
17269,658
17270,12
17271,391
17272,388
17273,5920
17274,27
17275,265
17276,14
17277,181
17278,167795
17279,553
17280,1417
17281,24802
17282,503
17283,117
17284,4399
17285,15699
17286,796903
17287,84052
17288,8618
17289,1761
17290,1358
17292,8493
17293,8730
17294,975
17295,67
17296,86005
17297,9
17298,844
17299,14864
17300,2773772
17301,489
17302,732
17303,212
17304,9603239
17305,9476
17306,97
17308,5
17309,19
17310,675
17311,92836
17312,11270
17313,508
17314,78492
17315,16104
17316,2597
17317,68751
17318,3
17319,8
17320,59
17321,243
17322,155
17323,65
17324,103
17325,8656
17326,2445
17327,3383
17328,449
17329,53
17330,185
17331,3
17332,1105
17333,27
17334,1598660
17335,3649
17336,295
17337,323
17338,70903
17339,1227222
17340,22025
17341,4197
17343,456
17344,11
17345,2581
17346,76193
17347,45
17348,45
17349,202
17351,7430
17352,5742
17353,148475
17354,16
17355,774
17356,781
17357,1982
17358,6
17359,96
17360,34921
17361,46606
17362,4
17363,7063
17364,1966
17365,5987
17366,31
17367,58069
17368,7
17369,54467
17370,41
17371,2648
17372,157
17373,62694
17374,4
17375,18047
17376,4399
17377,6264
17378,1
17379,268
17380,1128
17381,251
17382,472
17383,47333
17384,7896
17385,4894
17386,137
17388,673
17389,17
17390,2074
17391,82210
17392,380
17393,263
17394,856
17395,181987
17396,1949
17397,289
17398,2126
17399,204
17400,662
17401,107
17402,4361
17403,8750
17404,167763
17405,3038
17406,2915
17407,75
17408,161098
17409,411786
17410,160
17411,427
17412,9059
17413,1924
17414,509
17415,1
17416,224219
17417,401
17418,86570
17419,400
17420,17571
17422,2551
17423,6
17424,95
17425,116
17426,81
17427,71
17428,87
17429,781
17430,14207
17432,25
17433,329638
17434,5804
17435,5
17436,5292
17437,3774
17438,521
17439,431507
17440,4479
17441,1568
17442,774
17443,10
17444,108
17445,624
17446,8537
17447,2677348
17448,9805
17449,1048
17450,3585
17451,840
17452,35
17453,575
17454,175
17455,6888
17456,1386
17457,350
17458,1378
17459,30329
17460,235878
17461,1828
17463,834
17464,14444
17465,881
17466,12
17467,50450
17468,1067590
17470,1972
17471,2047
17472,208
17473,77205
17474,27330
17475,603
17476,2920
17477,4729
17478,1252
17480,977
17481,81
17482,0
17483,538
17484,307
17485,6
17486,3703
17487,20699
17488,534
17489,216
17490,296
17491,164022
17492,189
17493,693
17494,76
17495,4492
17496,212
17497,39383
17499,172
17500,590
17502,70422
17503,170843
17505,2380
17506,299
17507,30397
17508,19
17510,4936
17511,50
17512,9684
17513,31844
17514,494069
17515,46745
17516,151
17517,256
17518,181987
17519,9154
17521,7983561
17522,6602
17523,834
17524,228
17525,57139
17526,30
17527,1306
17528,8656
17529,9
17530,2113
17532,34921
17533,51392
17534,993
17535,297
17537,103
17538,7064
17539,6808
17540,15908
17541,326
17542,21399
17543,3
17544,73
17545,509454
17546,65
17547,3230
17548,17118
17550,102
17551,2614
17552,4423
17553,746
17554,278
17555,489
17556,34
17557,459
17558,324
17559,2523
17560,3
17561,21
17562,827
17563,629
17564,15
17565,61
17566,4400
17567,5
17568,4984
17570,109
17571,21082
17572,200
17573,3608
17574,30519
17575,1343
17576,140
17577,64
17578,10118065
17580,19603
17581,7
17582,3129
17583,256132
17584,156
17585,735
17586,50874
17587,2341
17588,9
17589,8915
17590,5114
17591,13
17592,1261
17593,0
17594,4289
17595,161098
17596,8
17597,845179
17598,24
17599,151490
17600,124
17601,31
17602,135086
17603,44
17604,80662
17605,143287
17606,28982
17607,18
17608,115359
17609,138787
17610,806814
17611,56
17612,372
17613,213
17614,1175
17615,511037
17616,6
17617,9821
17618,785
17619,15
17620,975
17621,215
17622,510
17623,2774
17624,574
17626,1197
17627,104
17629,526
17630,16
17631,8073
17632,38862
17634,4827
17635,2401
17637,421
17638,12303
17639,50
17640,500
17641,82
17642,26
17643,93769
17644,58778
17645,535
17646,20296
17647,5567
17648,342
17649,95
17650,119
17651,5
17652,460
17653,24
17654,693
17655,668
17657,52237
17658,19
17659,408519
17660,1083
17661,15
17662,10947
17663,925
17664,535
17665,13
17666,219828
17667,1107
17668,15
17669,159
17670,81
17671,412
17672,104
17673,154
17674,2511
17675,74
17676,279
17677,874
17678,697
17679,659
17680,226
17681,21173
17682,265
17683,4070
17684,5364
17686,34020
17687,27
17688,1465
17689,841
17690,215
17692,2226
17694,10
17695,6318
17696,127197
17697,9821
17698,108
17699,12
17700,217
17701,1818
17702,1890
17703,39167
17704,213659
17705,52496
17706,620
17707,516
17708,31981
17709,171
17710,2226
17711,287
17712,334449
17713,767964
17714,1596
17715,65
17716,18619
17717,4750
17718,163
17719,93
17720,3728
17721,72
17722,2032
17723,32447
17724,460
17725,974
17726,3138
17727,105
17728,348
17729,443
17730,507
17731,10
17732,1284
17733,2178
17734,881
17735,22
17736,27128
17737,916
17738,20493
17739,14
17740,228
17741,503
17742,69
17743,159
17744,38793
17745,1197
17746,190
17747,3573
17748,39
17749,4887
17750,3
17751,232
17752,1542
17753,5272
17754,3
17755,3147207
17756,13384
17758,17178
17759,24396
17760,8815
17761,272029
17762,180
17763,109
17764,21748
17765,216
17766,4827
17767,251
17768,1
17769,31006
17770,1519
17771,52
17773,175
17774,729
17775,294
17776,16495
17777,26
17778,2881
17779,300
17780,2673
17781,82
17782,1719
17783,1316
17785,477
17786,179
17788,505
17789,3906
17790,12
17791,134609
17792,206
17795,46
17797,3457
17798,134180
17799,12768
17800,4660038
17801,3530
17802,17
17803,1834
17804,26
17805,5464
17806,1048
17807,16460
17808,478
17809,5
17810,4
17811,710
17812,63979
17813,402
17814,74
17815,16
17816,63
17817,5
17818,153
17819,1976
17820,64820
17821,180
17822,1264
17823,952
17825,13287
17826,14
17827,68
17828,90
17829,13449
17830,12
17832,2
17833,59306
17834,11
17835,23800
17836,136
17837,119
17838,120
17839,43
17840,32
17841,412319
17842,119
17843,2230
17844,355
17845,8391
17846,1578
17847,9
17848,401
17849,1
17850,35587665
17851,678718
17852,449
17853,1132
17854,455
17855,45
17856,119697
17858,184
17859,1092
17860,335783
17861,22
17862,222
17863,933
17864,13358
17865,18188
17866,87
17867,45933
17868,5
17869,14
17870,20891
17871,30
17872,0
17873,303
17874,105
17875,3171
17877,12120
17878,36
17879,2431
17880,7729
17881,21
17882,3545
17883,2197
17884,449812
17885,6038
17886,7896
17887,912
17888,211
17889,37
17890,13
17891,209
17892,36
17893,89
17894,81
17895,1051
17896,379
17897,81
17898,916
17899,12
17900,48
17901,102281
17902,46565
17903,190
17904,8815
17905,1094
17906,33
17907,3855
17908,245
17909,23
17910,7310
17911,2219
17912,7
17913,11673
17914,1862
17915,10670518
17917,5
17918,213
17919,230372
17920,1629
17921,34592
17922,19501
17923,0
17924,1295
17925,2039
17926,6251
17927,3914
17928,5
17929,5075
17930,4699
17931,32
17932,1039
17933,4
17934,12506
17935,10334
17936,2568
17937,527
17938,8
17939,40
17940,1465
17941,732943
17942,46
17943,213
17944,689
17945,33
17946,17
17947,16
17948,107
17949,3659
17950,5951
17951,1588
17952,206
17953,210
17954,53153
17956,3350
17957,78819
17958,0
17960,218
17961,157
17962,27783
17963,2
17964,4
17965,5895
17966,3855
17967,239
17968,3024
17969,392
17970,85
17971,156
17972,1555
17973,54
17974,2341
17975,2043
17976,19
17977,204809
17978,295
17979,3691
17980,109
17981,16
17984,9
17985,484250
17986,7455
17987,868
17988,1791
17989,137
17990,274
17991,2260
17992,40
17993,454
17994,0
17995,148
17996,923
17997,9129
17998,5648
17999,324
18000,2005
18001,320
18002,148
18003,834
18004,16267
18005,5471
18006,917
18007,365
18008,5271
18009,1874
18010,88
18011,509
18012,57139
18013,2
18014,26
18015,10496
18016,3209
18018,3063
18019,2
18020,2341
18022,21
18023,3634
18024,33
18025,6251
18026,7840
18027,2
18028,6
18029,167
18030,26
18031,1922
18032,25
18033,1407
18034,4
18036,125
18037,534
18038,843
18039,187
18040,212
18041,290
18042,328
18043,15224
18044,494069
18045,307
18046,38
18047,4003
18048,6221
18049,148
18050,6
18052,301
18053,1240
18054,136
18055,33
18056,88
18057,71
18059,10771
18060,292
18062,143387
18063,3792
18064,3565
18065,3
18066,19623
18067,42
18068,52
18069,535
18070,62
18071,65
18072,67
18073,89
18074,319
18075,158
18076,662
18077,1751
18078,26545
18079,1186
18080,30006
18081,50874
18082,402
18083,24215
18084,52496
18085,32
18087,8
18088,21108
18089,1208
18090,148
18091,1629
18092,1123
18093,71
18094,26654
18095,82
18096,1518
18097,2442
18099,11374741
18100,27
18101,149
18102,1001
18103,535
