index,Maximum Installs
2884,10641
2885,9
2886,1896
2887,2995
2888,466
2889,57852
2890,221
2891,8856
2892,15299
2893,49
2894,60
2895,5647
2896,11767
2897,495
2898,8034
2899,2524
2900,50478
2901,124
2902,87
2903,3114
2904,32065
2905,12947
2906,69
2907,3467
2908,1377
2909,73715
2910,446
2911,9
2912,158
2913,9678
2914,33
2915,2796
2916,155
2917,9
2918,107
2919,98
2920,64
2921,2320
2922,468937
2923,731
2924,32356
2926,34
2927,411
2928,2970
2929,12614
2930,18
2931,2510
2932,263
2933,13
2934,266
2935,5006
2936,28
2937,24
2938,2316
2939,556
2940,28036
2941,18322
2942,27
2943,159
2944,26
2945,345
2946,16395
2947,9
2948,844
2949,9
2950,11555
2951,8827
2952,3392
2953,116
2954,85603
2955,715
2956,20838
2957,776
2958,10690
2959,6
2960,182
2961,61
2962,474837
2963,449
2964,3829
2965,20
2966,870
2967,4
2968,101
2969,132
2970,29725
2971,32877
2972,460
2973,296
2974,83
2975,8
2976,88
2977,900
2978,4426
2979,1390
2980,2205
2981,18143695
2982,4235044
2983,140
2984,6
2985,1537
2986,54
2987,1858
2988,6398
2989,764
2990,3068
2991,26
2992,48
2993,51
2994,22
2995,113
2996,103
2997,14665
2998,4016
2999,1117
3000,97412
3001,1864
3002,14033
3003,1304
3004,516
3005,87
3006,3936
3007,20683
3008,1493
3009,71
3010,326
3011,75
3013,172484
3014,2100
3015,515572
3016,468955
3017,690
3019,33254
3020,692
3021,619
3023,61
3024,814
3025,303
3026,41925
3027,1669
3028,23515
3029,8
3030,25
3031,25
3032,78
3033,1231
3034,1856
3035,679
3036,1511
3037,83
3038,27
3039,340409
3040,10414
3041,459
3042,63838
3043,49472
3044,62389
3045,512
3046,37
3047,2024
3048,187
3049,2
3050,1285
3051,91233
3052,18
3053,22
3054,90
3055,13
3056,6962
3057,604
3058,537961
3059,496
3060,3260
3061,797
3062,2233
3063,5
3064,1038
3065,292675
3066,50006
3067,272340
3068,163
3069,185
3070,123
3071,1055
3072,1126
3073,2996
3074,43
3076,1520
3077,54
3078,16202
3079,519
3080,707
3081,54
3082,136
3083,408277
3085,9779
3086,477
3087,8069
3088,43620
3089,367
3090,44283
3091,13466
3092,12422
3093,321
3094,95
3095,43
3096,5
3097,15428
3098,78
3099,34113
3100,127
3101,74805
3102,713
3103,7610
3104,12388
3105,255
3107,1511
3108,75
3109,685
3110,4
3111,16
3112,48
3113,147
3114,10894
3115,80
3116,580
3117,506
3119,286
3120,72
3121,71
3122,1178
3123,19
3124,1354
3125,98
3126,1037
3127,1353
3128,681
3129,20
3130,3193
3131,1551
3132,108
3133,83
3134,189
3135,150
3136,41
3137,44231
3138,16171
3139,310041
3141,1061
3142,3
3143,19350
3144,1032
3145,107
3146,56
3147,21047
3148,13317
3149,401
3150,1
3151,1575
3152,1
3153,12
3154,39406
3155,10480
3156,3022
3157,712
3158,53
3159,37
3160,35
3161,74
3162,99
3163,72
3164,430514
3165,4410
3166,1827
3167,71599
3168,3206
3169,83
3170,10941
3171,1285
3172,51
3173,910
3174,14
3175,112
3176,852
3177,207
3178,248
3179,6747
3180,579
3181,16938
3182,1567
3183,3930
3184,22
3185,37
3186,525
3187,97
3188,28208
3189,28
3191,71
3192,151
3193,514
3194,715264
3195,26
3196,1000088
3197,3192
3198,748
3199,6
3200,170282
3201,287
3203,539
3204,697
3205,3284
3206,1464
3208,92044
3209,536
3210,5318
3211,100
3212,11
3214,7285
3215,28
3216,5285
3217,14423
3218,3
3219,938
3220,6346
3221,68
3222,671
3223,634
3224,792
3225,839
3226,9
3227,25
3228,273750
3229,43
3231,211
3232,121
3233,9791
3235,78743
3236,35815
3237,40
3238,131
3239,443
3240,209
3241,94541
3242,3930
3243,3652
3244,5680
3245,24
3246,1389
3247,419
3248,502
3249,3451
3250,403669
3251,6209
3252,355
3253,21818
3254,11
3255,1779
3256,7
3257,38524
3259,2
3261,289
3263,198
3264,5497
3265,16939
3266,26441
3267,97
3268,173
3269,744
3270,24
3271,1097
3272,2
3273,12563
3274,1233
3275,74
3276,2377
3277,107
3278,432
3279,1
3280,83444
3281,171
3282,5231
3283,4217
3284,3970
3285,7
3286,397
3287,12406
3290,11278
3291,10909
3292,8132
3293,1089
3294,259244
3295,803
3296,19030
3297,7443
3298,10
3299,192
3300,243881
3301,1072
3302,2461
3303,5190
3304,764643
3305,1557
3306,54
3307,4796689
3308,11040
3309,669
3310,1823
3311,931
3312,33
3313,2326
3314,658617
3315,17
3316,3407
3317,45903
3318,182
3319,15243
3320,835
3321,6619
3322,11
3323,419363
3324,1796
3325,6865
3326,91
3327,497356
3328,3565
3329,1443
3330,9
3331,99
3332,864
3333,42
3334,0
3335,6675
3336,34
3339,82
3340,45486
3341,87929
3342,2125
3343,13
3344,1673
3345,88
3346,292
3347,50713
3348,63
3349,225
3350,3
3351,17
3352,5850
3353,2273
3354,6377
3355,3885
3356,36020803
3357,20
3358,1446
3359,1892
3360,3345
3361,3696
3362,139
3363,141
3364,39
3365,1452
3366,155652
3367,383752
3368,761
3369,33252
3370,244
3372,80650
3373,1
3374,557
3375,1386
3376,25
3377,14633
3379,14111
3380,47998
3381,4198
3382,0
3383,235
3384,271
3385,1444
3386,190
3388,228
3389,31
3390,119339
3391,6149403
3392,150
3393,56
3395,22
3396,28
3397,75
3398,5165
3399,206
3400,1463
3401,3695
3402,160733
3403,12215
3404,0
3405,1198986
3406,24488
3407,184
3408,97
3409,325
3410,369
3411,10
3412,465
3413,150
3414,44
3415,17838
3416,123
3417,442
3418,23832
3419,39
3420,22
3421,846
3422,2539
3423,507
3425,5341
3426,18
3427,522
3429,466
3430,21
3431,35
3432,19
3433,27593
3434,60298
3435,274
3436,90
3437,16175
3438,1956
3439,63
3440,6
3441,348
3442,892
3443,153
3444,13
3445,51
3447,442
3448,5011
3449,4404
3450,123
3451,349
3452,73
3453,177
3454,148112
3455,13137656
3456,3668
3457,35
3458,12503
3459,36
3460,45640
3461,55630
3462,1881
3463,592
3464,24533
3466,72
3467,70
3468,71507
3469,56
3470,879
3471,222
3472,22
3473,2963
3474,450
3477,1336
3478,21
3479,187
3480,10
3482,736
3483,38
3484,10
3485,608
3486,146
3487,54
3488,138
3489,444
3491,7
3492,327315
3493,705899
3494,37414
3495,1978
3496,4
3497,1287
3498,26
3499,781086121
3500,44583
3501,142
3502,2267
3503,48
3504,3939
3505,308
3506,4945
3507,44
3508,30835
3509,1
3510,6160
3511,335
3512,494
3513,7479
3514,20
3515,17398
3516,1765
3517,18
3518,15021
3519,930
3520,7
3521,45
3522,95652
3523,508
3524,29650
3525,3366637
3526,5351
3527,256
3528,1067
3529,97
3530,449
3531,37733
3532,19468
3533,11
3534,50
3535,23
3536,36
3537,672
3538,278081
3540,146
3541,2
3542,26
3543,23641
3544,427105
3545,10767
3546,3
3547,53963
3548,6405
3549,11
3551,2092
3552,920
3553,91975
3554,141244
3555,23
3556,37
3557,44322
3558,988
3559,33333
3560,480
3561,2460
3562,13926
3563,442
3564,10
3565,241
3566,16
3567,450219
3568,134
3570,1
3571,18479
3572,29
3573,2487
3575,748
3576,2146
3577,43
3578,226
3579,981
3580,8981
3581,462
3582,139297
3583,0
3584,17327
3585,92170
3586,39
3587,65175
3588,3839
3589,44
3590,13032
3591,2673
3592,31758
3593,3860
3594,65884
3595,4576
3596,1085
3597,50691
3598,33
3599,978
3600,11971
3601,15188559
3602,27400
3603,155876
3604,2
3605,294
3607,907
3609,4866
3610,28455
3611,323
3612,1070
3613,2355
3614,308
3615,2547
3616,1949
3617,28052
3618,1438
3619,376
3620,16229
3621,368678
3622,39420
3623,1680
3624,1801
3625,2871
3626,29
3627,145
3628,67
3629,29505
3630,68871
3631,479
3632,12
3634,27683
3635,0
3636,475
3637,508
3638,42
3639,5
3640,176
3641,2310
3642,31
3643,3
3644,2319
3645,4288
3646,1102
3648,411
3649,1229
3650,337
3651,1231
3652,6395
3653,12
3654,6016
3655,158
3656,132
3657,732
3658,4424
3659,26
3660,2733
3661,472
3662,104
3663,75
3665,141852
3666,101
3667,1856
3668,276
3669,269
3670,349
3671,1539
3672,191
3673,5
3674,42
3675,1974
3676,1395
3677,586129
3678,102
3679,8
3680,1177
3681,8
3682,3052
3683,17
3684,15016
3685,2921
3686,36869
3687,3485
3688,295
3689,38
3690,6878
3691,904
3692,1901
3693,6786
3694,313287
3695,106
3696,13
3697,2089
3698,66
3699,3085
3700,73
3701,214994
3702,50
3703,6537
3704,11103
3705,2406
3706,13
3707,14
3708,8457
3709,10239
3711,4351
3712,814
3713,127
3714,62
3715,401
3716,1268
3717,105
3718,1882
3719,1920
3720,40
3721,319
3722,193
3723,367
3724,881
3725,219903
3726,56
3727,9
3728,742
3729,3
3730,151
3731,290
3732,276
3733,254
3734,775
3735,2430
3736,12
3737,69
3738,35
3739,18
3740,1141
3741,160002
3742,31
3743,2
3744,12
3745,227564
3746,6183
3747,74
3748,174
3749,82
3750,298
3751,10538
3752,3348
3753,10
3754,36
3755,124
3756,586
3758,76
3759,7949
3760,23
3761,5716
3762,27
3763,1359
3764,122
3765,11132
3767,18348
3768,4
3769,88
3770,6
3771,151
3772,395
3773,2791
3774,7
3776,6
3777,14
3778,1320
3779,998
3780,67
3782,17108
3783,0
3784,49
3785,509
3786,972
3788,2080
3789,7772
3790,803
3791,8
3792,6
3793,242691
3794,28620
3795,12859
3796,32
3797,1723
3798,489
3799,858
3800,45
3801,5
3802,4992
3804,2718
3805,7
3806,311
3807,12
3808,644
3811,915
3812,644
3813,1500599
3814,3996
3815,337078
3816,311
3817,121
3818,12
3819,25770
3820,6129
3821,17
3822,345
3823,39
3824,160
3825,91
3826,4171
3827,15
3828,3722
3829,22208
3830,61
3831,139
3832,30
3833,348275
3834,5997
3835,189562
3836,82
3837,42
3838,600
3839,595
3840,1382
3841,43019
3842,34418
3843,7
3844,2814
3845,16264
3846,35410
3847,7997
3848,678
3849,228416
3850,63
3851,5783
3852,330
3853,595
3854,189
3855,97
3856,69
3857,905
3858,15
3859,4
3860,11
3861,6856
3862,18
3863,144
3864,3552
3865,2408
3866,57
3867,6108
3868,71
3869,9425
3870,284
3871,1813307
3872,8374
3873,4
3874,16
3875,121
3876,5869
3877,65
3878,22
3879,661
3880,136
3881,86
3882,15548
3883,17036
3884,734
3885,3170
3886,119
3887,13491
3888,555
3889,19409
3890,290
3891,1006
3892,11
3893,3665
3894,530
3895,1048
3896,1417034
3897,8
3898,2514
3899,23881
3900,44949
3901,62
3902,2878
3903,75
3905,44
3906,3525
3907,1175
3908,444
3909,291
3910,95133
3911,180
3912,556
3914,39914
3915,6381
3916,1
3917,2568
3918,4358
3919,3005
3920,4667
3921,475
3922,6
3923,5942
3924,1524
3925,4955
3926,5
3927,4702
3929,196
3930,32573
3932,26
3933,3579
3934,465
3935,622
3936,434
3937,1488
3938,1140
3939,229
3940,234
3941,1146
3942,2797
3943,247
3944,283
3945,1228
3946,62
3947,6614
3948,7
3949,1031
3950,2021
3951,249
3952,27
3953,13762
3954,315324
3955,900
3956,121144
3957,91
3958,3448
3959,99
3961,371139
3962,8753
3963,63
3964,1056
3965,144384
3966,114577
3967,20
3968,62646
3969,855
3970,38190
3971,50
3973,26
3974,753
3975,370
3976,24755
3977,77911
3979,8443
3980,4
3981,750
3982,9563
3983,368
3984,22
3985,3267
3986,1701
3987,293
3988,338
3989,746179
3990,22699
3991,8699
3992,90
3995,135
3996,11
3997,163
3998,1345
4000,32
4001,36
4002,22
4003,95985
4004,2253
4005,243
4006,57
4007,28
4008,79
4009,23880
4010,41
4011,19
4012,29
4013,1099
4014,133
4015,123
4016,675
4017,11
4018,219
4019,8
4020,29874
4021,268
4022,795
4023,956
4024,459
4025,35933
4026,0
4027,2
4028,645
4029,7603
4030,63
4031,8267
4032,70
4033,236
4034,7985
4035,158
4036,314
4038,3131
4039,57
4040,4
4041,102388
4043,394802
4044,613
4045,38
4046,467
4047,122
4048,15983
4049,195
4050,3946
4051,2358
4052,8604
4053,1583
4054,746287
4055,177
4056,339
4057,1375
4058,117
4059,85
4060,9549
4061,232
4062,838
4063,14
4064,25
4065,190
4066,0
4067,3280
4069,9777
4070,66
4071,17
4072,2085939
4073,133
4074,17459
4075,717
4076,4
4077,514
4078,132
4079,3926
4080,1321
4081,12512
4082,8299
4083,564959
4084,822580
4086,367
4087,3109
4088,3645
4089,276
4090,49
4091,157
4092,39
4093,332995
4094,1063
4095,20
4096,29
4097,721
4098,563
4099,18
4100,2423
4101,7
4102,75462
4103,2308
4104,42
4105,78
4106,305
4107,37
4108,246
4109,810
4110,18819
4111,619
4112,29231
4113,28
4114,34976
4115,83
4116,548
4117,7613
4118,2
4119,4
4120,1173
4121,5794
4122,148961
4123,1297
4124,846
4125,12721
4126,725
4127,648
4128,372
4129,1769625
4130,79
4131,35201
4132,10000
4133,25
4134,10318
4135,116
4136,304
4137,4964
4138,179
4139,2250548
4140,2
4141,2772
4142,612
4143,11158
4144,1420
4145,67
4146,115576
4147,132245
4148,52
4149,9
4150,11295
4151,100
4152,60
4153,65682
4154,2029
4155,6918
4157,624
4158,169
4159,66
4160,1670
4161,8
4162,22977
4163,4
4164,166
4165,101
4166,23205
4167,4
4168,847
4169,15194
4170,1799
4171,1140
4172,8456
4173,985
4174,9
4175,130399
4176,76400
4177,34
4178,678540
4179,386
4181,13
4182,10988
4183,385
4184,18421
4185,8236
4186,41
4187,10000
4188,1514
4189,29004
4190,40848
4191,37414
4192,11389
4193,10
4194,202
4195,264433
4196,3400
4197,604
4198,15060
4199,307
4200,35
4201,11
4202,39
4203,16803
4204,24979
4205,9307
4206,4585
4207,12133
4208,5547
4209,141
4210,3361
4211,36
4212,18145
4213,164
4215,27
4216,3595
4217,46
4218,414
4219,5218
4220,12159
4221,672
4222,1181
4223,22774
4224,164
4225,9026
4226,168558
4227,16
4228,10
4229,189
4230,360
4231,5
4232,2146
4233,4685
4234,7008
4235,550
4236,2433
4237,13
4238,68
4240,183957
4241,1171
4242,26
4243,108
4244,16842592
4245,2822
4246,3196
4247,4118
4248,1743
4249,29
4250,41
4251,356
4252,1822
4253,9351
4254,14
4255,95
4256,5
4257,4
4258,39
4259,67
4260,1087
4261,4126
4262,1116
4263,28822
4264,392
4265,6657
4266,116
4267,87
4268,328
4269,437
4270,211
4271,27233
4272,113779
4273,54967
4274,763
4275,15
4276,3424312
4277,1242
4278,54
4279,91326
4280,6
4281,18175
4282,853
4283,10
4284,788
4285,9
4286,7
4288,103
4289,1294
4290,89
4292,301
4293,2
4294,71
4295,5704
4296,38546
4297,6
4298,56
4299,3104
4300,221
4301,3
4302,108
4304,118
4305,342
4306,9
4307,165
4308,137
4309,187
4310,22
4311,193
4312,507
4313,199
4314,207
4315,530
4317,7059
4318,4208
4319,2811
4320,16
4321,1
4322,84
4323,146
4324,3361
4325,1871
4326,348
4327,214
4328,26
4329,24761
4330,34706
4331,7
4332,26
4333,258
4334,52
4335,96
4336,16182
4337,2518
4338,7
4339,459849
4340,1770
4341,18241
4342,3120
4343,1323
4344,38431
4345,109
4346,2442
4347,48473
4348,2982
4350,711
4351,4906
4352,2919521
4353,91
4354,12
4355,348731
4356,3880
4357,13
4358,21
4359,124
4361,102396
4362,872
4363,17364
4364,17262
4365,131
4366,305
4367,514
4368,1
4369,214225
4370,1183
4371,125
4372,4922
4373,722
4374,22509
4375,410
4376,439
4377,14620
4378,2524
4379,22
4380,653
4381,6435
4382,34
4384,741
4385,1803
4386,52545
4387,5304
4388,34
4389,195
4390,501
4391,23674
4392,17049
4393,14460
4394,224008
4395,1518
4396,974
4397,4
4398,70
4399,1013
4400,15
4401,82
4402,345
4404,4221
4405,11880
4406,0
4408,4134
4409,11
4410,0
4411,15
4412,99
4413,67
4414,591
4415,1946
4416,151
4418,116
4419,636
4420,249
4421,34916414
4422,206
4423,75
4424,127
4425,1467
4426,141633
4427,26784
4428,456
4429,6187
4430,64
4431,10
4432,84
4433,1959
4434,11561
4435,359
4436,860
4437,295
4439,2
4440,507
4441,8407
4443,14
4444,4764
4445,69
4446,75645
4447,243
4448,379
4449,1830
4450,410808
4451,361
4452,21479
4453,517
4454,20687
4455,1638
4456,59639
4457,737312
4458,4906
4459,52
4460,1708
4462,23
4463,1313
4464,186580
4465,7556
4466,165
4467,353
4469,11411
4470,96513
4471,95
4472,14730
4473,732436
4474,101791
4475,266
4476,203
4478,17
4479,222582
4480,96
4481,2088
4482,602
4483,6493
4484,22603
4485,17
4486,386371
4487,65
4488,5086
4489,5830
4490,1
4491,740
4492,30831
4493,537
4494,7443
4495,15089
4496,4373
4497,19550
4498,523
4499,0
4500,176
4501,114498
4502,8
4503,44
4504,116
4505,831
4506,25
4507,661
4508,261
4510,11678
4511,18795
4512,10
4513,10447
4514,26373
4515,6
4517,4243
4518,71
4519,1803
4520,112707
4521,3367
4522,51
4524,34
4525,224
4526,366
4527,667
4528,40
4529,22678
4531,2383
4532,191
4533,11761
4534,992
4535,2275464
4536,1921
4537,13
4538,13
4539,2
4540,204651
4541,62
4542,64
4543,131
4544,29107
4545,465
4546,197
4547,39
4548,68308
4549,136940
4550,69
4551,0
4552,280
4553,137272
4554,187
4555,5159
4556,305859
4557,22
4558,6205
4559,372
4560,112
4561,669
4562,8438
4563,2646006
4564,2
4566,11
4567,1512
4569,36132
4570,4554
4571,695
4572,690
4573,1415
4574,343
4575,746
4576,381
4577,40301
4578,417
4579,73
4580,521640
4581,103016
4582,677
4584,568
4585,519
4586,23488
4587,1200
4588,52
4589,40211
4590,247
4591,66
4592,165
4593,3792
4595,98
4596,2451
4597,139
4598,1171
4599,106
4600,211
4601,1886
4602,410
4603,14
4604,1305
4605,99
4606,2229
4607,2217
4608,13274
4609,4624
4610,4261
4611,8
4612,53920
4613,11
4614,7190
4615,1291
4616,18
4617,36
4618,3
4619,439
4620,818
4621,11905
4622,390
4623,22145
4624,11093
4625,3892
4626,8727
4627,44755
4628,27376
4629,361
4631,5
4632,265
4633,233
4634,416
4636,1758
4637,4016
4638,1213
4639,13673
4640,34411
4641,29
4642,21724
4643,6663
4644,8882
4645,156
4647,199
4648,164
4649,1328
4650,3682
4651,2962
4652,22
4653,273422
4654,7062
4655,20222
4656,6
4657,8942
4658,593
4659,44
4660,17
4661,5081
4662,49
4664,2367
4665,12
4666,4004
4667,666
4668,25321
4669,5717
4670,4366
4671,72876
4672,29
4673,3927
4674,6073721
4675,7879
4676,462
4677,266
4678,5880
4679,217
4680,83
4681,3023
4682,15
4683,589
4684,29
4685,355
4686,10565
4687,1329
4688,2541
4689,45
4690,52490
4691,233
4692,0
4693,39
4694,18
4695,5
4696,277273
4697,151779
4698,666
4699,79790
4700,748
4701,1159
4702,49
4704,12102
4705,644
4706,1277
4707,595
4709,164
4710,61
4711,5
4712,82
4713,26
4714,207533
4715,527
4716,382
4717,16
4718,36
4719,3104
4720,5
4721,13
4722,2191
4723,25042
4724,320
4725,421
4727,1689
4728,48
4729,1890
4730,1390
4731,94
4732,56
4734,256
4735,20118
4736,10
4737,231812
4738,1859
4739,24772
4740,112431
4741,697
4742,583
4743,137
4744,1610
4745,573
4746,131
4747,264100
4748,110
4749,21518
4750,9794
4751,28
4752,80
4754,27
4755,128
4756,228
4757,437
4758,1331
4759,23982
4760,20
4761,60
4762,0
4763,344
4764,3654
4765,158
4766,9
4767,13927
4768,35
4769,49508
4770,202
4771,534
4772,1032105
4774,6815
4775,521
4776,11
4777,307
4778,563
4779,92
4780,299
4781,1444
4782,29281
4783,54
4784,75174
4785,209856
4786,19
4787,114611
4788,213
4789,2396
4790,54
4791,306
4792,128
4793,14929
4794,5509
4795,1051
4796,460
4797,3567
4798,1333
4799,2652
4800,12814
4801,33704
4802,19
4803,808
4804,8378
4805,97
4806,22
4807,13584
4808,753
4809,44
4810,58881
4811,227
4812,54458
4813,34845
4814,138
4815,303
4816,15323
4817,1541
4818,60
4819,100
4820,30
4821,4192
4822,42
4823,123
4824,1575
4826,59
4827,8484
4829,3581
4830,11
4831,58
4832,290683
4833,197
4834,597
4835,150527
4836,1742
4837,7795
4838,5
4839,72
4840,19
4841,56307
4842,12239793
4843,749
4844,174
4845,1472
4846,399
4847,531
4848,1411
4849,50600
4850,1
4851,4845
4852,100
4853,4186
4854,2632
4855,54067
4856,383
4857,10290
4858,7
4859,43931
4860,4252
4861,269
4862,89
4863,71
4864,54490
4866,185
4867,22
4868,218
4869,1228
4870,9039
4871,1951474
4872,36033
4873,3734
4874,1109
4875,23
4876,10120
4877,70051
4878,670
4879,3265
4880,161109
4881,769
4882,9
4883,489
4884,1180
4885,276914
4886,17
4887,907
4888,16
4889,380
4890,1724
4891,510
4892,532809
4893,0
4895,188481
4896,30341
4897,88
4898,114
4899,547
4900,187
4901,136
4902,43
4903,42226
4904,77
4905,247
4906,252
4907,6398
4908,10
4909,321
4910,1160366
4911,234553
4912,2628
4913,1087
4914,2731
4915,285
4916,117
4917,2773
4918,239
4919,6638
4920,18848
4921,99469
4922,129987
4923,658
4924,377
4925,387
4926,162336
4927,458
4929,266
4930,69
4931,5
4932,225
4933,12826
4934,19627
4935,58
4936,117
4937,669
4938,46499
4939,30197
4940,2356
4941,80
4942,52
4943,725722
4944,0
4945,395
4946,409
4947,44
4948,3869
4949,443
4950,91
4951,389
4952,6473
4953,764169
4954,46939
4955,11749
4956,13
4957,1
4958,818
4959,81
4960,0
4961,14
4962,182253
4963,932
4964,7204
4965,14
4966,916307
4967,3
4968,3529
4969,979964
4970,373
4971,88
4972,2798
4973,68804
4974,27902
4975,196631
4976,8
4977,235
4979,55
4980,5491
4981,404
4982,7
4983,40874
4984,393
4985,1093
4986,232
4987,28
4988,15980136
4990,697361
4991,1396
4992,4887
4993,891470
4994,57
4995,19447
4996,705
4997,183
4998,30070
4999,17
5000,9
5001,18
5002,300
5003,7354432
5004,16497
5005,41
5006,2332
5007,8
5008,57
5009,300
5010,296
5011,25
5012,4381
5013,220
5014,83610
5015,352
5016,18
5017,5121
5018,2
5019,6369
5020,148641
5021,231835
5022,10919
5023,5
5024,136509
5025,95
5026,3371
5027,173
5028,145
5029,38702
5030,19032
5031,6
5032,23
5033,9711
5034,87431
5035,81
5036,643
5037,21
5038,148
5039,185
5040,589153
5041,209
5042,15
5043,4116
5044,7466
5046,28331
5047,1499
5048,8556
5049,890
5051,6
5052,131
5053,423769
5054,80927
5055,7
5057,3074020
5058,740
5059,20003
5060,1530
5061,346
5062,693
5063,27
5064,223
5065,61
5066,1236
5067,254
5069,35
5070,321
5071,23
5072,5
5073,10625
5074,51
5075,330
5076,7130
5077,755
5078,17
5079,5479
5080,37
5081,2442
5083,1267
5084,451174
5085,82
5086,42
5087,30
5088,41660
5089,106
5090,268600
5091,114
5092,27
5093,90
5094,14
5095,5744
5096,15
5097,0
5098,38473
5099,174
5101,45
5102,5
5103,7
5104,3
5105,1296
5106,3398
5107,185
5108,137489
5109,3136
5110,10
5111,20898372
5112,1390
5113,934
5114,107
5115,38
5116,10
5117,1491
5118,53
5119,1664
5120,68
5121,98
5122,568
5123,47
5124,7075
5125,882
5126,44
5127,594
5128,781
5129,1229558
5130,1101
5131,11861
5132,278
5133,46
5134,16
5136,57139
5137,182
5138,692
5139,4966
5140,6013
5141,8699
5142,1543
5143,1169
5144,4
5145,101
5146,1376
5147,88
5148,353
5149,36
5150,41
5152,7191
5153,1667
5154,10
5155,398640
5156,17
5157,12171
5158,105
5159,808
5160,74
5161,300892
5162,30
