,Installs
2243,2.0
2244,3.0
2245,7.0
2246,7.0
2247,4.0
2248,7.0
2249,4.0
2251,7.0
2252,7.0
2253,7.0
2254,5.0
2255,7.0
2256,2.0
2257,7.0
2258,2.0
2259,13.0
2260,3.0
2262,13.0
2263,7.0
2264,2.0
2265,8.0
2266,7.0
2267,4.0
2268,10.0
2270,7.0
2271,7.0
2272,4.0
2273,5.0
2274,16.0
2275,2.0
2276,7.0
2277,3.0
2278,7.0
2279,16.0
2280,4.0
2281,5.0
2282,2.0
2283,7.0
2284,7.0
2285,13.0
2286,7.0
2287,2.0
2288,4.0
2289,7.0
2290,5.0
2291,2.0
2292,2.0
2293,7.0
2294,16.0
2295,16.0
2296,2.0
2298,7.0
2299,7.0
2300,5.0
2301,7.0
2302,7.0
2303,0.0
2304,5.0
2305,10.0
2306,14.0
2307,2.0
2308,2.0
2309,4.0
2310,2.0
2311,5.0
2312,2.0
2313,7.0
2314,7.0
2315,11.0
2316,5.0
2317,8.0
2318,4.0
2319,7.0
2321,8.0
2322,16.0
2323,11.0
2324,4.0
2325,5.0
2326,7.0
2327,2.0
2328,5.0
2329,2.0
2330,1.0
2331,8.0
2332,17.0
2333,5.0
2334,11.0
2335,7.0
2336,14.0
2337,4.0
2338,10.0
2339,6.0
2340,2.0
2341,2.0
2342,2.0
2343,8.0
2344,7.0
2345,11.0
2347,16.0
2348,7.0
2349,4.0
2350,2.0
2351,7.0
2352,11.0
2353,2.0
2354,4.0
2355,2.0
2356,11.0
2357,4.0
2358,13.0
2359,13.0
2360,17.0
2363,8.0
2364,12.0
2365,4.0
2367,2.0
2368,5.0
2369,5.0
2370,2.0
2371,4.0
2372,7.0
2373,7.0
2374,11.0
2375,11.0
2376,11.0
2377,2.0
2378,7.0
2379,13.0
2380,11.0
2381,16.0
2382,4.0
2383,2.0
2385,16.0
2386,5.0
2387,8.0
2388,2.0
2389,2.0
2390,1.0
2391,11.0
2392,4.0
2393,2.0
2394,2.0
2395,11.0
2397,2.0
2398,7.0
2399,13.0
2400,13.0
2402,2.0
2403,8.0
2404,13.0
2405,4.0
2406,7.0
2407,13.0
2409,7.0
2410,7.0
2411,16.0
2412,7.0
2413,3.0
2415,4.0
2416,7.0
2417,4.0
2418,11.0
2419,16.0
2420,7.0
2421,13.0
2422,8.0
2423,11.0
2424,13.0
2425,2.0
2426,4.0
2427,2.0
2428,5.0
2429,13.0
2430,10.0
2431,2.0
2432,5.0
2433,13.0
2434,2.0
2435,16.0
2436,7.0
2437,4.0
2438,5.0
2439,5.0
2440,4.0
2441,13.0
2442,7.0
2443,2.0
2444,16.0
2445,14.0
2446,11.0
2447,5.0
2448,7.0
2449,14.0
2450,4.0
2451,13.0
2452,8.0
2453,7.0
2454,7.0
2455,2.0
2456,10.0
2457,2.0
2458,7.0
2459,7.0
2460,5.0
2461,4.0
2462,2.0
2463,4.0
2464,7.0
2465,13.0
2466,2.0
2467,4.0
2468,7.0
2469,11.0
2470,2.0
2471,2.0
2472,7.0
2473,4.0
2474,7.0
2475,16.0
2476,16.0
2477,4.0
2478,2.0
2479,4.0
2480,2.0
2481,2.0
2482,11.0
2483,13.0
2484,14.0
2485,4.0
2486,2.0
2487,17.0
2488,4.0
2489,8.0
2490,5.0
2491,11.0
2492,5.0
2493,11.0
2494,4.0
2495,5.0
2496,4.0
2497,4.0
2498,7.0
2499,7.0
2501,5.0
2502,2.0
2503,10.0
2504,7.0
2505,16.0
2506,13.0
2507,7.0
2508,4.0
2509,16.0
2510,14.0
2511,2.0
2512,4.0
2513,5.0
2514,2.0
2515,10.0
2516,7.0
2517,7.0
2518,7.0
2519,13.0
2520,7.0
2521,2.0
2522,7.0
2523,16.0
2524,5.0
2525,7.0
2526,4.0
2527,2.0
2528,2.0
2529,11.0
2530,5.0
2531,7.0
2532,2.0
2533,7.0
2534,11.0
2535,10.0
2536,16.0
2537,7.0
2538,7.0
2539,4.0
2540,7.0
2541,16.0
2542,2.0
2543,7.0
2544,7.0
2545,13.0
2546,14.0
2547,2.0
2548,2.0
2549,7.0
2550,5.0
2551,10.0
2554,17.0
2555,5.0
2556,7.0
2557,8.0
2558,2.0
2559,5.0
2560,1.0
2561,8.0
2562,1.0
2563,4.0
2564,4.0
2565,4.0
2566,7.0
2567,7.0
2568,2.0
2569,4.0
2570,13.0
2571,2.0
2573,7.0
2575,13.0
2576,17.0
2577,5.0
2578,14.0
2579,1.0
2580,16.0
2581,14.0
2582,5.0
2583,8.0
2584,2.0
2585,2.0
2586,8.0
2587,7.0
2588,2.0
2589,7.0
2591,14.0
2592,2.0
2593,2.0
2594,5.0
2595,5.0
2596,7.0
2597,17.0
2598,17.0
2599,13.0
2600,5.0
2601,2.0
2602,8.0
2603,11.0
2604,4.0
2605,5.0
2608,7.0
2609,16.0
2610,17.0
2611,3.0
2612,4.0
2613,2.0
2614,7.0
2615,8.0
2616,2.0
2617,4.0
2618,2.0
2619,10.0
2620,6.0
2621,5.0
2622,7.0
2623,2.0
2624,7.0
2625,14.0
2626,1.0
2627,10.0
2628,12.0
2629,16.0
2630,13.0
2631,2.0
2632,16.0
2633,5.0
2634,7.0
2635,13.0
2636,4.0
2637,7.0
2638,10.0
2639,7.0
2640,5.0
2641,4.0
2642,7.0
2643,5.0
2644,16.0
2645,13.0
2647,11.0
2648,14.0
2649,4.0
2650,11.0
2651,2.0
2652,8.0
2653,13.0
2654,11.0
2655,10.0
2656,4.0
2657,1.0
2658,11.0
2659,4.0
2660,2.0
2661,14.0
2662,11.0
2663,11.0
2664,7.0
2665,1.0
2666,7.0
2667,2.0
2668,14.0
2669,16.0
2670,2.0
2671,2.0
2672,7.0
2673,8.0
2674,1.0
2675,4.0
2676,4.0
2677,2.0
2678,16.0
2679,8.0
2680,13.0
2681,7.0
2682,4.0
2683,7.0
2684,5.0
2685,5.0
2686,2.0
2687,2.0
2688,10.0
2689,2.0
2690,2.0
2691,0.0
2692,13.0
2694,16.0
2695,12.0
2696,16.0
2697,5.0
2698,13.0
2699,7.0
2700,5.0
2701,1.0
2702,13.0
2705,13.0
2707,5.0
2708,7.0
2709,16.0
2710,7.0
2711,7.0
2712,4.0
2713,8.0
2714,1.0
2715,14.0
2717,5.0
2718,13.0
2719,11.0
2720,16.0
2721,8.0
2722,16.0
2723,2.0
2724,13.0
2725,7.0
2726,2.0
2727,4.0
2728,13.0
2730,7.0
2731,10.0
2732,2.0
2733,10.0
2734,10.0
2735,8.0
2737,16.0
2738,13.0
2739,7.0
2740,16.0
2741,13.0
2742,2.0
2743,17.0
2744,7.0
2745,2.0
2746,1.0
2747,7.0
2748,14.0
2750,10.0
2751,7.0
2752,2.0
2754,2.0
2755,16.0
2756,4.0
2757,10.0
2758,2.0
2759,7.0
2760,11.0
2761,16.0
2762,3.0
2763,7.0
2764,7.0
2765,5.0
2766,8.0
2767,4.0
2768,2.0
2769,2.0
2770,2.0
2771,16.0
2772,5.0
2773,13.0
2775,4.0
2776,13.0
2777,4.0
2778,7.0
2780,8.0
2781,4.0
2782,10.0
2783,2.0
2785,16.0
2787,7.0
2788,13.0
2789,13.0
2790,5.0
2791,5.0
2792,7.0
2793,7.0
2794,5.0
2795,4.0
2796,5.0
2797,5.0
2798,7.0
2799,2.0
2800,13.0
2801,13.0
2802,11.0
2803,7.0
2804,7.0
2805,5.0
2806,2.0
2807,5.0
2808,5.0
2809,1.0
2810,4.0
2811,7.0
2812,11.0
2813,16.0
2814,7.0
2815,2.0
2816,10.0
2817,4.0
2819,10.0
2820,5.0
2821,8.0
2822,13.0
2823,7.0
2824,7.0
2825,2.0
2826,2.0
2827,2.0
2828,2.0
2829,4.0
2830,7.0
2831,14.0
2832,2.0
2833,5.0
2834,13.0
2835,16.0
2836,13.0
2837,2.0
2838,5.0
2839,13.0
2840,4.0
2841,2.0
2842,7.0
2843,7.0
2844,11.0
2845,7.0
2846,13.0
2847,4.0
2848,7.0
2849,4.0
2850,4.0
2851,5.0
2852,5.0
2854,2.0
2855,7.0
2856,4.0
2857,10.0
2858,2.0
2859,4.0
2860,2.0
2861,7.0
2862,2.0
2863,4.0
2864,8.0
2865,2.0
2866,8.0
2867,2.0
2868,11.0
2869,2.0
2870,8.0
2871,5.0
2872,13.0
2873,0.0
2874,2.0
2875,8.0
2876,7.0
2877,10.0
2878,5.0
2879,2.0
2880,8.0
2881,16.0
2883,4.0
2884,5.0
2885,10.0
2886,2.0
2887,2.0
2888,7.0
2889,14.0
2890,7.0
2891,11.0
2892,5.0
2893,4.0
2894,13.0
2895,11.0
2896,5.0
2897,7.0
2898,11.0
2899,2.0
2900,14.0
2901,7.0
2902,13.0
2903,2.0
2904,5.0
2905,5.0
2906,13.0
2907,2.0
2908,2.0
2909,14.0
2910,7.0
2911,10.0
2912,7.0
2913,11.0
2914,4.0
2915,2.0
2916,7.0
2917,10.0
2918,7.0
2919,13.0
2920,13.0
2921,2.0
2922,8.0
2923,16.0
2924,5.0
2926,4.0
2927,7.0
2928,2.0
2929,5.0
2930,4.0
2931,2.0
2932,7.0
2933,4.0
2934,7.0
2935,11.0
2936,4.0
2937,4.0
2938,2.0
2939,16.0
2940,5.0
2941,5.0
2942,4.0
2943,7.0
2944,4.0
2945,7.0
2946,5.0
2947,10.0
2948,16.0
2949,10.0
2950,5.0
2951,11.0
2952,2.0
2953,7.0
2954,14.0
2955,16.0
2956,5.0
2957,16.0
2958,5.0
2959,10.0
2960,7.0
2961,13.0
2962,8.0
2963,7.0
2964,2.0
2965,4.0
2966,16.0
2967,1.0
2968,7.0
2969,7.0
2970,5.0
2971,5.0
2972,7.0
2973,7.0
2974,13.0
2975,10.0
2976,13.0
2977,16.0
2978,2.0
2979,2.0
2980,2.0
2981,6.0
2982,3.0
2983,7.0
2984,10.0
2985,2.0
2986,13.0
2987,2.0
2988,11.0
2989,16.0
2990,2.0
2991,4.0
2992,4.0
2993,13.0
2994,4.0
2995,7.0
2996,7.0
2997,5.0
2998,2.0
2999,2.0
3000,14.0
3001,2.0
3002,5.0
3003,2.0
3004,16.0
3005,13.0
3006,2.0
3007,5.0
3008,2.0
3009,13.0
3010,7.0
3011,13.0
3013,8.0
3014,2.0
3015,17.0
3016,8.0
3017,16.0
3019,5.0
3020,16.0
3021,16.0
3023,13.0
3024,16.0
3025,7.0
3026,5.0
3027,2.0
3028,5.0
3029,10.0
3030,4.0
3031,4.0
3032,13.0
3033,2.0
3034,2.0
3035,16.0
3036,2.0
3037,13.0
3038,4.0
3039,8.0
3040,5.0
3041,7.0
3042,14.0
3043,5.0
3044,14.0
3045,16.0
3046,4.0
3047,2.0
3048,7.0
3049,1.0
3050,2.0
3051,14.0
3052,4.0
3053,4.0
3054,13.0
3055,4.0
3056,11.0
3057,16.0
3058,17.0
3059,7.0
3060,2.0
3061,16.0
3062,2.0
3063,10.0
3064,2.0
3065,8.0
3066,14.0
3067,8.0
3068,7.0
3069,7.0
3070,7.0
3071,2.0
3072,2.0
3073,2.0
3074,4.0
3076,2.0
3077,13.0
3078,5.0
3079,16.0
3080,16.0
3081,13.0
3082,7.0
3083,8.0
3085,11.0
3086,7.0
3087,11.0
3088,5.0
3089,7.0
3090,5.0
3091,5.0
3092,5.0
3093,7.0
3094,13.0
3095,4.0
3096,10.0
3097,5.0
3098,13.0
3099,5.0
3100,7.0
3101,14.0
3102,16.0
3103,11.0
3104,5.0
3105,7.0
3107,2.0
3108,13.0
3109,16.0
3110,1.0
3111,4.0
3112,4.0
3113,7.0
3114,5.0
3115,13.0
3116,16.0
3117,16.0
3119,7.0
3120,13.0
3121,13.0
3122,2.0
3123,4.0
3124,2.0
3125,13.0
3126,2.0
3127,2.0
3128,16.0
3129,4.0
3130,2.0
3131,2.0
3132,7.0
3133,13.0
3134,7.0
3135,7.0
3136,4.0
3137,5.0
3138,5.0
3139,8.0
3141,2.0
3142,1.0
3143,5.0
3144,2.0
3145,7.0
3146,13.0
3147,5.0
3148,5.0
3149,7.0
3150,1.0
3151,2.0
3152,1.0
3153,4.0
3154,5.0
3155,5.0
3156,2.0
3157,16.0
3158,13.0
3159,4.0
3160,4.0
3161,13.0
3162,13.0
3163,13.0
3164,8.0
3165,2.0
3166,2.0
3167,14.0
3168,2.0
3169,13.0
3170,5.0
3171,2.0
3172,13.0
3173,16.0
3174,4.0
3175,7.0
3176,16.0
3177,7.0
3178,7.0
3179,11.0
3180,16.0
3181,5.0
3182,2.0
3183,2.0
3184,4.0
3185,4.0
3186,16.0
3187,13.0
3188,5.0
3189,4.0
3191,13.0
3192,7.0
3193,16.0
3194,17.0
3195,4.0
3196,3.0
3197,2.0
3198,16.0
3199,10.0
3200,8.0
3201,7.0
3203,16.0
3204,16.0
3205,2.0
3206,2.0
3208,14.0
3209,16.0
3210,11.0
3211,7.0
3212,4.0
3214,11.0
3215,4.0
3216,11.0
3217,5.0
3218,1.0
3219,16.0
3220,11.0
3221,13.0
3222,16.0
3223,16.0
3224,16.0
3225,16.0
3226,10.0
3227,4.0
3228,8.0
3229,4.0
3231,7.0
3232,7.0
3233,11.0
3235,14.0
3236,5.0
3237,4.0
3238,7.0
3239,7.0
3240,7.0
3241,14.0
3242,2.0
3243,2.0
3244,11.0
3245,4.0
3246,2.0
3247,7.0
3248,16.0
3249,2.0
3250,8.0
3251,11.0
3252,7.0
3253,5.0
3254,4.0
3255,2.0
3256,10.0
3257,5.0
3259,1.0
3261,7.0
3263,7.0
3264,11.0
3265,5.0
3266,5.0
3267,13.0
3268,7.0
3269,16.0
3270,4.0
3271,2.0
3272,1.0
3273,5.0
3274,2.0
3275,13.0
3276,2.0
3277,7.0
3278,7.0
3279,1.0
3280,14.0
3281,7.0
3282,11.0
3283,2.0
3284,2.0
3285,10.0
3286,7.0
3287,5.0
3290,5.0
3291,5.0
3292,11.0
3293,2.0
3294,8.0
3295,16.0
3296,5.0
3297,11.0
3298,4.0
3299,7.0
3300,8.0
3301,2.0
3302,2.0
3303,11.0
3304,17.0
3305,2.0
3306,13.0
3307,3.0
3308,5.0
3309,16.0
3310,2.0
3311,16.0
3312,4.0
3313,2.0
3314,17.0
3315,4.0
3316,2.0
3317,5.0
3318,7.0
3319,5.0
3320,16.0
3321,11.0
3322,4.0
3323,8.0
3324,2.0
3325,11.0
3326,13.0
3327,8.0
3328,2.0
3329,2.0
3330,10.0
3331,13.0
3332,16.0
3333,4.0
3334,0.0
3335,11.0
3336,4.0
3339,13.0
3340,5.0
3341,14.0
3342,2.0
3343,4.0
3344,2.0
3345,13.0
3346,7.0
3347,14.0
3348,13.0
3349,7.0
3350,1.0
3351,4.0
3352,11.0
3353,2.0
3354,11.0
3355,2.0
3356,6.0
3357,4.0
3358,2.0
3359,2.0
3360,2.0
3361,2.0
3362,7.0
3363,7.0
3364,4.0
3365,2.0
3366,8.0
3367,8.0
3368,16.0
3369,5.0
3370,7.0
3372,14.0
3373,1.0
3374,16.0
3375,2.0
3376,4.0
3377,5.0
3379,5.0
3380,5.0
3381,2.0
3382,0.0
3383,7.0
3384,7.0
3385,2.0
3386,7.0
3388,7.0
3389,4.0
3390,8.0
3391,12.0
3392,7.0
3393,13.0
3395,4.0
3396,4.0
3397,13.0
3398,11.0
3399,7.0
3400,2.0
3401,2.0
3402,8.0
3403,5.0
3404,0.0
3405,3.0
3406,5.0
3407,7.0
3408,13.0
3409,7.0
3410,7.0
3411,4.0
3412,7.0
3413,7.0
3414,4.0
3415,5.0
3416,7.0
3417,7.0
3418,5.0
3419,4.0
3420,4.0
3421,16.0
3422,2.0
3423,16.0
3425,11.0
3426,4.0
3427,16.0
3429,7.0
3430,4.0
3431,4.0
3432,4.0
3433,5.0
3434,14.0
3435,7.0
3436,13.0
3437,5.0
3438,2.0
3439,13.0
3440,10.0
3441,7.0
3442,16.0
3443,7.0
3444,4.0
3445,13.0
3447,7.0
3448,11.0
3449,2.0
3450,7.0
3451,7.0
3452,13.0
3453,7.0
3454,8.0
3455,6.0
3456,2.0
3457,4.0
3458,5.0
3459,4.0
3460,5.0
3461,14.0
3462,2.0
3463,16.0
3464,5.0
3466,13.0
3467,13.0
3468,14.0
3469,13.0
3470,16.0
3471,7.0
3472,4.0
3473,2.0
3474,7.0
3477,2.0
3478,4.0
3479,7.0
3480,4.0
3482,16.0
3483,4.0
3484,4.0
3485,16.0
3486,7.0
3487,13.0
3488,7.0
3489,7.0
3491,10.0
3492,8.0
3493,17.0
3494,5.0
3495,2.0
3496,1.0
3497,2.0
3498,4.0
3499,18.0
3500,5.0
3501,7.0
3502,2.0
3503,4.0
3504,2.0
3505,7.0
3506,2.0
3507,4.0
3508,5.0
3509,1.0
3510,11.0
3511,7.0
3512,7.0
3513,11.0
3514,4.0
3515,5.0
3516,2.0
3517,4.0
3518,5.0
3519,16.0
3520,10.0
3521,4.0
3522,14.0
3523,16.0
3524,5.0
3525,3.0
3526,11.0
3527,7.0
3528,2.0
3529,13.0
3530,7.0
3531,5.0
3532,5.0
3533,4.0
3534,13.0
3535,4.0
3536,4.0
3537,16.0
3538,8.0
3540,7.0
3541,1.0
3542,4.0
3543,5.0
3544,8.0
3545,5.0
3546,1.0
3547,14.0
3548,11.0
3549,4.0
3551,2.0
3552,16.0
3553,14.0
3554,8.0
3555,4.0
3556,4.0
3557,5.0
3558,16.0
3559,5.0
3560,7.0
3561,2.0
3562,5.0
3563,7.0
3564,4.0
3565,7.0
3566,4.0
3567,8.0
3568,7.0
3570,1.0
3571,5.0
3572,4.0
3573,2.0
3575,16.0
3576,2.0
3577,4.0
3578,7.0
3579,16.0
3580,11.0
3581,7.0
3582,8.0
3583,0.0
3584,5.0
3585,14.0
3586,4.0
3587,14.0
3588,2.0
3589,4.0
3590,5.0
3591,2.0
3592,5.0
3593,2.0
3594,14.0
3595,2.0
3596,2.0
3597,14.0
3598,4.0
3599,16.0
3600,5.0
3601,6.0
3602,5.0
3603,8.0
3604,1.0
3605,7.0
3607,16.0
3609,2.0
3610,5.0
3611,7.0
3612,2.0
3613,2.0
3614,7.0
3615,2.0
3616,2.0
3617,5.0
3618,2.0
3619,7.0
3620,5.0
3621,8.0
3622,5.0
3623,2.0
3624,2.0
3625,2.0
3626,4.0
3627,7.0
3628,13.0
3629,5.0
3630,14.0
3631,7.0
3632,4.0
3634,5.0
3635,0.0
3636,7.0
3637,16.0
3638,4.0
3639,10.0
3640,7.0
3641,2.0
3642,4.0
3643,1.0
3644,2.0
3645,2.0
3646,2.0
3648,7.0
3649,2.0
3650,7.0
3651,2.0
3652,11.0
3653,4.0
3654,11.0
3655,7.0
3656,7.0
3657,16.0
3658,2.0
3659,4.0
3660,2.0
3661,7.0
3662,7.0
3663,13.0
3665,8.0
3666,7.0
3667,2.0
3668,7.0
3669,7.0
3670,7.0
3671,2.0
3672,7.0
3673,10.0
3674,4.0
3675,2.0
3676,2.0
3677,17.0
3678,7.0
3679,10.0
3680,2.0
3681,10.0
3682,2.0
3683,4.0
3684,5.0
3685,2.0
3686,5.0
3687,2.0
3688,7.0
3689,4.0
3690,11.0
3691,16.0
3692,2.0
3693,11.0
3694,8.0
3695,7.0
3696,4.0
3697,2.0
3698,13.0
3699,2.0
3700,13.0
3701,8.0
3702,13.0
3703,11.0
3704,5.0
3705,2.0
3706,4.0
3707,4.0
3708,11.0
3709,5.0
3711,2.0
3712,16.0
3713,7.0
3714,13.0
3715,7.0
3716,2.0
3717,7.0
3718,2.0
3719,2.0
3720,4.0
3721,7.0
3722,7.0
3723,7.0
3724,16.0
3725,8.0
3726,13.0
3727,10.0
3728,16.0
3729,1.0
3730,7.0
3731,7.0
3732,7.0
3733,7.0
3734,16.0
3735,2.0
3736,4.0
3737,13.0
3738,4.0
3739,4.0
3740,2.0
3741,8.0
3742,4.0
3743,1.0
3744,4.0
3745,8.0
3746,11.0
3747,13.0
3748,7.0
3749,13.0
3750,7.0
3751,5.0
3752,2.0
3753,4.0
3754,4.0
3755,7.0
3756,16.0
3758,13.0
3759,11.0
3760,4.0
3761,11.0
3762,4.0
3763,2.0
3764,7.0
3765,5.0
3767,5.0
3768,1.0
3769,13.0
3770,10.0
3771,7.0
3772,7.0
3773,2.0
3774,10.0
3776,10.0
3777,4.0
3778,2.0
3779,16.0
3780,13.0
3782,5.0
3783,0.0
3784,4.0
3785,16.0
3786,16.0
3788,2.0
3789,11.0
3790,16.0
3791,10.0
3792,10.0
3793,8.0
3794,5.0
3795,5.0
3796,4.0
3797,2.0
3798,7.0
3799,16.0
3800,4.0
3801,10.0
3802,2.0
3804,2.0
3805,10.0
3806,7.0
3807,4.0
3808,16.0
3811,16.0
3812,16.0
3813,3.0
3814,2.0
3815,8.0
3816,7.0
3817,7.0
3818,4.0
3819,5.0
3820,11.0
3821,4.0
3822,7.0
3823,4.0
3824,7.0
3825,13.0
3826,2.0
3827,4.0
3828,2.0
3829,5.0
3830,13.0
3831,7.0
3832,4.0
3833,8.0
3834,11.0
3835,8.0
3836,13.0
3837,4.0
3838,16.0
3839,16.0
3840,2.0
3841,5.0
3842,5.0
3843,10.0
3844,2.0
3845,5.0
3846,5.0
3847,11.0
3848,16.0
3849,8.0
3850,13.0
3851,11.0
3852,7.0
3853,16.0
3854,7.0
3855,13.0
3856,13.0
3857,16.0
3858,4.0
3859,1.0
3860,4.0
3861,11.0
3862,4.0
3863,7.0
3864,2.0
3865,2.0
3866,13.0
3867,11.0
3868,13.0
3869,11.0
3870,7.0
3871,3.0
3872,11.0
3873,1.0
3874,4.0
3875,7.0
3876,11.0
3877,13.0
3878,4.0
3879,16.0
3880,7.0
3881,13.0
3882,5.0
3883,5.0
3884,16.0
3885,2.0
3886,7.0
3887,5.0
3888,16.0
3889,5.0
3890,7.0
3891,2.0
3892,4.0
3893,2.0
3894,16.0
3895,2.0
3896,3.0
3897,10.0
3898,2.0
3899,5.0
3900,5.0
3901,13.0
3902,2.0
3903,13.0
3905,4.0
3906,2.0
3907,2.0
3908,7.0
3909,7.0
3910,14.0
3911,7.0
3912,16.0
3914,5.0
3915,11.0
3916,1.0
3917,2.0
3918,2.0
3919,2.0
3920,2.0
3921,7.0
3922,10.0
3923,11.0
3924,2.0
3925,2.0
3926,10.0
3927,2.0
3929,7.0
3930,5.0
3932,4.0
3933,2.0
3934,7.0
3935,16.0
3936,7.0
3937,2.0
3938,2.0
3939,7.0
3940,7.0
3941,2.0
3942,2.0
3943,7.0
3944,7.0
3945,2.0
3946,13.0
3947,11.0
3948,10.0
3949,2.0
3950,2.0
3951,7.0
3952,4.0
3953,5.0
3954,8.0
3955,16.0
3956,8.0
3957,13.0
3958,2.0
3959,13.0
3961,8.0
3962,11.0
3963,13.0
3964,2.0
3965,8.0
3966,8.0
3967,4.0
3968,14.0
3969,16.0
3970,5.0
3971,13.0
3973,4.0
3974,16.0
3975,7.0
3976,5.0
3977,14.0
3979,11.0
3980,1.0
3981,16.0
3982,11.0
3983,7.0
3984,4.0
3985,2.0
3986,2.0
3987,7.0
3988,7.0
3989,17.0
3990,5.0
3991,11.0
3992,13.0
3995,7.0
3996,4.0
3997,7.0
3998,2.0
4000,4.0
4001,4.0
4002,4.0
4003,14.0
4004,2.0
4005,7.0
4006,13.0
4007,4.0
4008,13.0
4009,5.0
4010,4.0
4011,4.0
4012,4.0
4013,2.0
4014,7.0
4015,7.0
4016,16.0
4017,4.0
4018,7.0
4019,10.0
4020,5.0
4021,7.0
4022,16.0
4023,16.0
4024,7.0
4025,5.0
4026,0.0
4027,1.0
4028,16.0
4029,11.0
4030,13.0
4031,11.0
4032,13.0
4033,7.0
4034,11.0
4035,7.0
4036,7.0
4038,2.0
4039,13.0
4040,1.0
4041,8.0
4043,8.0
4044,16.0
4045,4.0
4046,7.0
4047,7.0
4048,5.0
4049,7.0
4050,2.0
4051,2.0
4052,11.0
4053,2.0
4054,17.0
4055,7.0
4056,7.0
4057,2.0
4058,7.0
4059,13.0
4060,11.0
4061,7.0
4062,16.0
4063,4.0
4064,4.0
4065,7.0
4066,0.0
4067,2.0
4069,11.0
4070,13.0
4071,4.0
4072,3.0
4073,7.0
4074,5.0
4075,16.0
4076,1.0
4077,16.0
4078,7.0
4079,2.0
4080,2.0
4081,5.0
4082,11.0
4083,17.0
4084,17.0
4086,7.0
4087,2.0
4088,2.0
4089,7.0
4090,4.0
4091,7.0
4092,4.0
4093,8.0
4094,2.0
4095,4.0
4096,4.0
4097,16.0
4098,16.0
4099,4.0
4100,2.0
4101,10.0
4102,14.0
4103,2.0
4104,4.0
4105,13.0
4106,7.0
4107,4.0
4108,7.0
4109,16.0
4110,5.0
4111,16.0
4112,5.0
4113,4.0
4114,5.0
4115,13.0
4116,16.0
4117,11.0
4118,1.0
4119,1.0
4120,2.0
4121,11.0
4122,8.0
4123,2.0
4124,16.0
4125,5.0
4126,16.0
4127,16.0
4128,7.0
4129,3.0
4130,13.0
4131,5.0
4132,5.0
4133,4.0
4134,5.0
4135,7.0
4136,7.0
4137,2.0
4138,7.0
4139,3.0
4140,1.0
4141,2.0
4142,16.0
4143,5.0
4144,2.0
4145,13.0
4146,8.0
4147,8.0
4148,13.0
4149,10.0
4150,5.0
4151,7.0
4152,13.0
4153,14.0
4154,2.0
4155,11.0
4157,16.0
4158,7.0
4159,13.0
4160,2.0
4161,10.0
4162,5.0
4163,1.0
4164,7.0
4165,7.0
4166,5.0
4167,1.0
4168,16.0
4169,5.0
4170,2.0
4171,2.0
4172,11.0
4173,16.0
4174,10.0
4175,8.0
4176,14.0
4177,4.0
4178,17.0
4179,7.0
4181,4.0
4182,5.0
4183,7.0
4184,5.0
4185,11.0
4186,4.0
4187,5.0
4188,2.0
4189,5.0
4190,5.0
4191,5.0
4192,5.0
4193,4.0
4194,7.0
4195,8.0
4196,2.0
4197,16.0
4198,5.0
4199,7.0
4200,4.0
4201,4.0
4202,4.0
4203,5.0
4204,5.0
4205,11.0
4206,2.0
4207,5.0
4208,11.0
4209,7.0
4210,2.0
4211,4.0
4212,5.0
4213,7.0
4215,4.0
4216,2.0
4217,4.0
4218,7.0
4219,11.0
4220,5.0
4221,16.0
4222,2.0
4223,5.0
4224,7.0
4225,11.0
4226,8.0
4227,4.0
4228,4.0
4229,7.0
4230,7.0
4231,10.0
4232,2.0
4233,2.0
4234,11.0
4235,16.0
4236,2.0
4237,4.0
4238,13.0
4240,8.0
4241,2.0
4242,4.0
4243,7.0
4244,6.0
4245,2.0
4246,2.0
4247,2.0
4248,2.0
4249,4.0
4250,4.0
4251,7.0
4252,2.0
4253,11.0
4254,4.0
4255,13.0
4256,10.0
4257,1.0
4258,4.0
4259,13.0
4260,2.0
4261,2.0
4262,2.0
4263,5.0
4264,7.0
4265,11.0
4266,7.0
4267,13.0
4268,7.0
4269,7.0
4270,7.0
4271,5.0
4272,8.0
4273,14.0
4274,16.0
4275,4.0
4276,3.0
4277,2.0
4278,13.0
4279,14.0
4280,10.0
4281,5.0
4282,16.0
4283,4.0
4284,16.0
4285,10.0
4286,10.0
4288,7.0
4289,2.0
4290,13.0
4292,7.0
4293,1.0
4294,13.0
4295,11.0
4296,5.0
4297,10.0
4298,13.0
4299,2.0
4300,7.0
4301,1.0
4302,7.0
4304,7.0
4305,7.0
4306,10.0
4307,7.0
4308,7.0
4309,7.0
4310,4.0
4311,7.0
4312,16.0
4313,7.0
4314,7.0
4315,16.0
4317,11.0
4318,2.0
4319,2.0
4320,4.0
4321,1.0
4322,13.0
4323,7.0
4324,2.0
4325,2.0
4326,7.0
4327,7.0
4328,4.0
4329,5.0
4330,5.0
4331,10.0
4332,4.0
4333,7.0
4334,13.0
4335,13.0
4336,5.0
4337,2.0
4338,10.0
4339,8.0
4340,2.0
4341,5.0
4342,2.0
4343,2.0
4344,5.0
4345,7.0
4346,2.0
4347,5.0
4348,2.0
4350,16.0
4351,2.0
4352,3.0
4353,13.0
4354,4.0
4355,8.0
